from_node_id,to_node_id,link_id,length,directed,name,zone_id,capacity_scaling_factor,area_type,lanes,raw_capacity,speed,ftype,capacity,GEOMETRYSO,GEOMETRY_1,GEOMETRY_2,GEOMETRY_3,TL23_2032,TRN_2023
144,2789,144_2789,0.03284,0,,144,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
145,1567,145_1567,0.14417,0,,145,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
145,2311,145_2311,0.14076,0,,145,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
145,2312,145_2312,0.14418,0,,145,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
146,1572,146_1572,0.1635,0,,146,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
146,2312,146_2312,0.16367,0,,146,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
146,2313,146_2313,0.21766,0,,146,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
146,2314,146_2314,0.2177,0,,146,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
147,1572,147_1572,0.10611,0,,147,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
147,2170,147_2170,0.07854,0,,147,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
147,2322,147_2322,0.11775,0,,147,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
148,1877,148_1877,0.05044,0,,148,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
149,2323,149_2323,0.0973,0,,149,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
150,1445,150_1445,0.08208,0,,150,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
151,1874,151_1874,0.11664,0,,151,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
152,1871,152_1871,0.09317,0,,152,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
153,1871,153_1871,0.20908,0,,153,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
154,2319,154_2319,0.11363,0,,154,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
154,2321,154_2321,0.13023,0,,154,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
154,2322,154_2322,0.11062,0,,154,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
155,1576,155_1576,0.1195,0,,155,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
155,2319,155_2319,0.14612,0,,155,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
155,2320,155_2320,0.14261,0,,155,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
156,1870,156_1870,0.34755,0,,156,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
157,2338,157_2338,0.13729,0,,157,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
158,1869,158_1869,0.34217,0,,158,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
158,1870,158_1870,0.34557,0,,158,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
159,1580,159_1580,0.31401,0,,159,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
159,1581,159_1581,0.31654,0,,159,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
159,2356,159_2356,0.13037,0,,159,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
160,1580,160_1580,0.30045,0,,160,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
160,1581,160_1581,0.33196,0,,160,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
160,2330,160_2330,0.18617,0,,160,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
161,2328,161_2328,0.12195,0,,161,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
161,2333,161_2333,0.16802,0,,161,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
161,2790,161_2790,0.02595,0,,161,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
162,1222,162_1222,0.14376,0,,162,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
162,2333,162_2333,0.1423,0,,162,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
162,2334,162_2334,0.14661,0,,162,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
163,2330,163_2330,0.12335,0,,163,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
163,2332,163_2332,0.13759,0,,163,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
163,2791,163_2791,0.03006,0,,163,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
164,2332,164_2332,0.15624,0,,164,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
164,2334,164_2334,0.15547,0,,164,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
164,2335,164_2335,0.16843,0,,164,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
165,2313,165_2313,0.09979,0,,165,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
166,2335,166_2335,0.17191,0,,166,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
166,2336,166_2336,0.14594,0,,166,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
167,2172,167_2172,0.13685,0,,167,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
167,2342,167_2342,0.18413,0,,167,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
168,1586,168_1586,0.18807,0,,168,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
168,1587,168_1587,0.16615,0,,168,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
169,1587,169_1587,0.09425,0,,169,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
169,2176,169_2176,0.07405,0,,169,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
170,2338,170_2338,0.20427,0,,170,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
170,2339,170_2339,0.12257,0,,170,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
170,2340,170_2340,0.18784,0,,170,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
171,2339,171_2339,0.2128,0,,171,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
171,2341,171_2341,0.25851,0,,171,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
172,1581,172_1581,0.2552,0,,172,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
173,2793,173_2793,0.08793,0,,173,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
174,1588,174_1588,0.16521,0,,174,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
175,1588,175_1588,0.21383,0,,175,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
175,2274,175_2274,0.21027,0,,175,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
175,2336,175_2336,0.12683,0,,175,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
176,1588,176_1588,0.1931,0,,176,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
176,1987,176_1987,0.1916,0,,176,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
177,1987,177_1987,0.24954,0,,177,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
177,2807,177_2807,0.20887,0,,177,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
178,1433,178_1433,0.18463,0,,178,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
179,1435,179_1435,0.19903,0,,179,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
180,2350,180_2350,0.22118,0,,180,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
180,2807,180_2807,0.2295,0,,180,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
181,1592,181_1592,0.22861,0,,181,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
182,1327,182_1327,0.1921,0,,182,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
182,1592,182_1592,0.16255,0,,182,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
183,2344,183_2344,0.10893,0,,183,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
183,2659,183_2659,0.0939,0,,183,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
183,2734,183_2734,0,0,,183,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
184,2116,184_2116,0.2709,0,,184,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
185,2609,185_2609,0.2884,0,,185,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
185,2657,185_2657,0.26187,0,,185,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
186,1211,186_1211,0.12632,0,,186,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
187,2348,187_2348,0.16922,0,,187,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
188,2349,188_2349,0.12436,0,,188,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
189,2350,189_2350,0.12699,0,,189,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
190,2351,190_2351,0.11357,0,,190,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
191,2054,191_2054,0.14406,0,,191,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
191,2614,191_2614,0.07941,0,,191,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
192,2183,192_2183,0.18288,0,,192,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
192,2184,192_2184,0.18358,0,,192,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
192,2515,192_2515,0.14655,0,,192,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
192,2615,192_2615,0.06771,0,,192,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
192,2693,192_2693,0.13406,0,,192,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
193,1345,193_1345,0.1744,0,,193,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
193,2183,193_2183,0.2166,0,,193,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
193,2352,193_2352,0.15722,0,,193,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
193,2617,193_2617,0.03293,0,,193,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
194,1211,194_1211,0.18972,0,,194,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
194,2592,194_2592,0.11192,0,,194,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
195,2355,195_2355,0.07511,0,,195,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
195,2592,195_2592,0.18774,0,,194,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
196,2354,196_2354,0.20899,0,,196,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
196,2355,196_2355,0.19741,0,,196,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
196,2515,196_2515,0.20615,0,,196,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
196,2660,196_2660,0.20848,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
197,1322,197_1322,0.09439,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
197,2660,197_2660,0.09492,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
198,1322,198_1322,0.23722,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
198,2352,198_2352,0.19149,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
198,2353,198_2353,0.16711,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
198,2660,198_2660,0.21746,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
199,2353,199_2353,0.2069,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
200,2050,200_2050,0.2678,0,,199,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
200,2619,200_2619,0.22771,0,,199,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
201,2609,201_2609,0.22734,0,,200,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
201,2656,201_2656,0.2131,0,,200,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
202,2805,202_2805,0.07679,0,,201,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
203,2357,203_2357,0.09089,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
203,2586,203_2586,0.13775,0,,202,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
204,2354,204_2354,0.12556,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
204,2357,204_2357,0.15775,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
204,2358,204_2358,0.11144,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
205,2191,205_2191,0.09635,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
205,2357,205_2357,0.09378,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
206,1322,206_1322,0.18976,0,,204,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
206,2192,206_2192,0.18929,0,,204,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
206,2358,206_2358,0.1309,0,,204,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
207,1322,207_1322,0.18587,0,,205,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
207,2192,207_2192,0.18588,0,,205,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
208,1360,208_1360,0.19541,0,,206,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
208,1432,208_1432,0.26968,0,,206,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
209,1373,209_1373,0.33336,0,,207,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
210,2653,210_2653,0.43673,0,,208,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
210,2654,210_2654,0.23436,0,,208,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
211,2347,211_2347,0.17203,0,,209,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
212,1329,212_1329,0.21189,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
212,2347,212_2347,0.10446,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
213,2593,213_2593,0.20886,0,,211,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
213,2692,213_2692,0.18139,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
214,2361,214_2361,0.13888,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
214,2661,214_2661,0.23193,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
215,2359,215_2359,0.10343,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
215,2514,215_2514,0.26208,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
215,2661,215_2661,0.10535,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
216,1326,216_1326,0.13987,0,,214,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
216,2192,216_2192,0.27232,0,,214,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
216,2359,216_2359,0.13541,0,,214,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
216,2360,216_2360,0.26708,0,,214,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
217,1326,217_1326,0.23015,0,,215,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
217,2513,217_2513,0.10319,0,,215,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
218,1366,218_1366,0.12226,0,,216,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
219,1326,219_1326,0.2581,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
220,2360,220_2360,0.2238,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
220,2544,220_2544,0.23863,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
221,2365,221_2365,0.20328,0,,219,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
221,2653,221_2653,0.37088,0,,219,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
222,2364,222_2364,0.17974,0,,220,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
222,2658,222_2658,0.219,0,,220,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
223,1203,223_1203,0.16769,0,,221,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
224,1203,224_1203,0.13348,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
224,2594,224_2594,0.17462,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
225,2361,225_2361,0.29835,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
225,2544,225_2544,0.23478,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
225,2594,225_2594,0.19389,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
226,1271,226_1271,0.17355,0,,225,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
226,2677,226_2677,0.14742,0,,225,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
227,2372,227_2372,0.18567,0,,226,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
227,2677,227_2677,0.09798,0,,225,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
228,1323,228_1323,0.27433,0,,227,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
229,1323,229_1323,0.26558,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
229,1981,229_1981,0.35495,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
230,1606,230_1606,0.13982,0,,229,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
231,1359,231_1359,0.26051,0,,230,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
231,1374,231_1374,0.24914,0,,230,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
232,1375,232_1375,0.69326,0,,231,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
233,1135,233_1135,0.30202,0,,232,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
233,2363,233_2363,0.26135,0,,232,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
233,2801,233_2801,0.03336,0,,232,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
234,1609,234_1609,0.13745,0,,233,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
234,2363,234_2363,0.12377,0,,233,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
235,1331,235_1331,0.10799,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
235,1609,235_1609,0.15009,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
235,2373,235_2373,0.16736,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
236,1243,236_1243,0.10568,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
236,1331,236_1331,0.0865,0,,198,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
237,1271,237_1271,0.21459,0,,235,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
237,1331,237_1331,0.20215,0,,235,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
238,1611,238_1611,0.12692,0,,236,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
239,1319,239_1319,0.13277,0,,237,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
239,1611,239_1611,0.1378,0,,237,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
240,1319,240_1319,0.25764,0,,238,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
240,1336,240_1336,0.20465,0,,238,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
240,2367,240_2367,0.1959,0,,238,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
241,1613,241_1613,0.21775,0,,239,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
241,1614,241_1614,0.21537,0,,239,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
242,1614,242_1614,0.49423,0,,240,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
243,1615,243_1615,0.15435,0,,241,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
243,2374,243_2374,0.12323,0,,241,1,Urban,0,,16,Centroid Connector,0,1,1,1,1,0,0
244,1615,244_1615,0.14635,0,,242,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
244,2018,244_2018,0.1445,0,,242,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
245,1263,245_1263,0.26557,0,,243,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
245,2018,245_2018,0.13232,0,,243,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
245,2377,245_2377,0.25213,0,,243,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
246,1618,246_1618,0.12703,0,,244,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
247,1618,247_1618,0.13293,0,,245,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
248,2371,248_2371,0.23395,0,,246,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
249,1621,249_1621,0.12411,0,,247,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
250,2371,250_2371,0.25615,0,,248,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
251,1622,251_1622,0.12503,0,,249,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
252,2368,252_2368,0.11638,0,,250,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
253,2206,253_2206,0.16853,0,,251,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
254,2205,254_2205,0.28941,0,,252,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
255,1616,255_1616,0.20254,0,,253,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
255,1624,255_1624,0.15079,0,,253,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
255,1625,255_1625,0.14525,0,,253,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
256,1263,256_1263,0.20752,0,,254,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
256,1625,256_1625,0.14934,0,,254,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
256,2196,256_2196,0.2242,0,,254,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
257,1627,257_1627,0.15516,0,,255,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
257,2196,257_2196,0.23129,0,,255,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
257,2376,257_2376,0.19703,0,,255,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
258,1626,258_1626,0.15489,0,,256,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
258,1627,258_1627,0.16105,0,,256,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
258,2375,258_2375,0.19493,0,,256,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
259,1357,259_1357,0.25727,0,,257,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
259,1621,259_1621,0.24468,0,,257,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
259,1626,259_1626,0.27199,0,,257,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
260,1622,260_1622,0.22115,0,,258,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
261,2206,261_2206,0.13225,0,,259,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
262,2205,262_2205,0.28831,0,,260,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
263,1341,263_1341,0.51107,0,,261,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
263,1829,263_1829,0.33147,0,,261,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
264,1341,264_1341,0.36562,0,,262,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
264,2295,264_2295,0.31818,0,,262,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
265,2295,265_2295,0.21666,0,,263,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
266,1995,266_1995,0.87824,0,,264,1,Urban,7,10000,16,Centroid Connector,10000,1,1,1,1,0,0
267,1599,267_1599,0.35267,0,,265,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
268,1552,268_1552,0.81909,0,,266,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
268,2489,268_2489,0.4048,0,,266,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
269,1341,269_1341,0.60833,0,,267,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
269,1552,269_1552,0.50828,0,,267,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
270,1269,270_1269,0.74958,0,,268,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
271,1269,271_1269,0.51634,0,,269,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
271,2062,271_2062,0.49187,0,,269,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
272,2062,272_2062,0.36646,0,,270,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
272,2798,272_2798,0.44317,0,,270,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
273,2296,273_2296,0.40127,0,,271,1,Rural,7,10000,35,Centroid Connector,10000,1,1,1,1,0,0
