N,X,Y,TAZID,EXTERNAL,PNR_2015,PNR_2019,PNR_2024,PNR_2030,PNR_2040,PNR_2050,PNR_2030UF,PNR_2040UF,PNR_2050UF,GEOMETRYSO,GEOMETRY_1
"2509",428406.63370,4623260.72449,"297","0","0","0","0","0","0","0","0","0","0","1","1"
"2510",428393.78431,4622434.25459,"322","0","0","0","0","0","0","0","0","0","0","1","1"
"2511",430463.54153,4620718.48630,"359","0","0","0","0","0","0","0","0","0","0","1","1"
"2512",430469.15447,4621146.45895,"359","0","0","0","0","0","0","0","0","0","0","1","1"
"2513",432795.20324,4627316.98381,"215","0","0","0","0","0","0","0","0","0","0","1","1"
"2514",431863.24411,4627350.49615,"213","0","0","0","0","0","0","0","0","0","0","1","1"
"2515",431847.74830,4628460.37961,"196","0","0","0","0","0","0","0","0","0","0","1","1"
"2516",432393.03781,4638090.36808,"754","0","0","0","0","0","0","0","0","0","0","1","1"
"2517",431072.88656,4619667.16358,"398","0","0","0","0","0","0","0","0","0","0","1","1"
"2518",431074.94627,4617921.20540,"462","0","0","0","0","0","0","0","0","0","0","1","1"
"2519",431399.37700,4618284.64298,"462","0","0","0","0","0","0","0","0","0","0","1","1"
"2520",429386.64497,4619720.70025,"410","0","0","0","0","0","0","0","0","0","0","1","1"
"2521",429471.59223,4619806.42767,"408","0","0","0","0","0","0","0","0","0","0","1","1"
"2522",429385.66242,4619902.42439,"392","0","0","0","0","0","0","0","0","0","0","1","1"
"2523",429307.45209,4619806.72102,"408","0","0","0","0","0","0","0","0","0","0","1","1"
"2524",429467.26622,4619601.93080,"411","0","0","0","0","0","0","0","0","0","0","1","1"
"2525",429365.02047,4619505.40005,"416","0","0","0","0","0","0","0","0","0","0","1","1"
"2526",429258.54681,4619605.42963,"410","0","0","0","0","0","0","0","0","0","0","1","1"
"2527",427225.92721,4619161.40364,"404","0","0","0","0","0","0","0","0","0","0","1","1"
"2528",417245.29553,4632995.25130,"704","0","0","0","0","0","0","0","0","0","0","1","1"
"2529",414417.91162,4640915.54956,"657","0","0","0","0","0","0","0","0","0","0","1","1"
"2530",424175.32797,4649558.96301,"18","0","0","0","0","0","0","0","0","0","0","1","1"
"2531",429836.30338,4648140.25688,"27","0","0","0","0","0","0","0","0","0","0","1","1"
"2532",431290.77247,4635606.54575,"764","0","0","0","0","0","0","0","0","0","0","1","1"
"2533",418549.03250,4618265.36580,"523","0","0","0","0","0","0","0","0","0","0","1","1"
"2534",418172.96121,4621689.96820,"801","0","0","0","0","0","0","0","0","0","0","1","1"
"2535",421218.67940,4612843.39311,"872","0","0","0","0","0","0","0","0","0","0","1","1"
"2536",420816.08901,4613272.15227,"870","0","0","0","0","0","0","0","0","0","0","1","1"
"2537",422185.61657,4610188.37947,"594","0","0","0","0","0","0","0","0","0","0","1","1"
"2538",431384.35702,4602090.66581,"834","0","0","0","0","0","0","0","0","0","0","1","1"
"2539",428429.02430,4609512.00946,"569","0","0","0","0","0","0","0","0","0","0","1","1"
"2540",422438.30458,4611020.03200,"595","0","0","0","0","0","0","0","0","0","0","1","1"
"2541",418564.35377,4619049.72887,"516","0","0","0","0","0","0","0","0","0","0","1","1"
"2542",416974.15701,4621686.13538,"800","0","0","0","0","0","0","0","0","0","0","1","1"
"2543",419585.06219,4633488.72850,"694","0","0","0","0","0","0","0","0","0","0","1","1"
"2544",431653.38279,4626113.74952,"218","0","0","0","0","0","0","0","0","0","0","1","1"
"2545",429808.72750,4626277.77044,"219","0","0","0","0","0","0","0","0","0","0","1","1"
"2546",429808.72750,4626951.07515,"208","0","0","0","0","0","0","0","0","0","0","1","1"
"2547",429801.96062,4628324.75208,"185","0","0","0","0","0","0","0","0","0","0","1","1"
"2548",430740.54926,4619337.24044,"420","0","0","0","0","0","0","0","0","0","0","1","1"
"2549",428505.17053,4608701.84592,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2550",428564.70314,4610082.37982,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2551",425757.55907,4605885.91649,"908","0","0","0","0","0","0","0","0","0","0","1","1"
"2552",428547.37302,4609737.09067,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2553",425897.97508,4627477.90606,"724","0","0","0","0","0","0","0","0","0","0","1","1"
"2554",425835.29227,4603846.18463,"909","0","0","0","0","0","0","0","0","0","0","1","1"
"2555",425955.32751,4603402.63651,"909","0","0","0","0","0","0","0","0","0","0","1","1"
"2556",426261.52371,4614426.82359,"878","0","0","0","0","0","0","0","0","0","0","1","1"
"2557",426336.15391,4614599.84728,"866","0","0","0","0","0","0","0","0","0","0","1","1"
"2558",426380.93154,4614255.53227,"878","0","0","0","0","0","0","0","0","0","0","1","1"
"2559",426453.82458,4614229.25518,"878","0","0","0","0","0","0","0","0","0","0","1","1"
"2560",426492.81240,4614728.26013,"866","0","0","0","0","0","0","0","0","0","0","1","1"
"2561",426500.74141,4614203.98976,"878","0","0","0","0","0","0","0","0","0","0","1","1"
"2562",426541.88246,4614171.41507,"535","0","0","0","0","0","0","0","0","0","0","1","1"
"2563",426595.41471,4614132.63892,"535","0","0","0","0","0","0","0","0","0","0","1","1"
"2564",431387.15159,4615327.36892,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2565",426643.43540,4614425.74765,"441","0","0","0","0","0","0","0","0","0","0","1","1"
"2566",426729.70398,4614419.05327,"441","0","0","0","0","0","0","0","0","0","0","1","1"
"2567",427689.38272,4613717.80308,"546","0","0","0","0","0","0","0","0","0","0","1","1"
"2568",431220.74673,4614948.20679,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2569",431226.51827,4615782.81084,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2570",428308.97319,4613848.93642,"546","0","0","0","0","0","0","0","0","0","0","1","1"
"2571",430860.05451,4614980.75802,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2572",428468.75568,4602922.50941,"909","0","0","0","0","0","0","0","0","0","0","1","1"
"2573",429450.30684,4603051.98666,"820","0","0","0","0","0","0","0","0","0","0","1","1"
"2574",429626.22085,4602939.98777,"628","0","0","0","0","0","0","0","0","0","0","1","1"
"2575",429889.02234,4602937.64903,"628","0","0","0","0","0","0","0","0","0","0","1","1"
"2576",431061.54916,4614973.59097,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2577",431006.78699,4614225.88736,"508","0","0","0","0","0","0","0","0","0","0","1","1"
"2578",430878.70213,4615505.14468,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2579",431214.58969,4617082.04823,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2580",432164.55077,4618680.60054,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2581",432199.34644,4618413.87851,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2582",431978.64639,4618099.95688,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2583",431473.60634,4615618.25498,"495","0","0","0","0","0","0","0","0","0","0","1","1"
"2584",429063.74557,4617278.20551,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2585",425924.13344,4627525.09037,"785","0","0","0","0","0","0","0","0","0","0","1","1"
"2586",431295.76524,4627806.83526,"202","0","0","0","0","0","0","0","0","0","0","1","1"
"2587",430975.41988,4625439.81373,"234","0","0","0","0","0","0","0","0","0","0","1","1"
"2588",431198.44256,4628472.30109,"195","0","0","0","0","0","0","0","0","0","0","1","1"
"2589",431221.16648,4628491.38575,"195","0","0","0","0","0","0","0","0","0","0","1","1"
"2590",428248.94056,4614057.67157,"546","0","0","0","0","0","0","0","0","0","0","1","1"
"2591",426680.34867,4614098.56671,"535","0","0","0","0","0","0","0","0","0","0","1","1"
"2592",431117.23425,4628214.08629,"195","0","0","0","0","0","0","0","0","0","0","1","1"
"2593",431074.36221,4627172.58394,"201","0","0","0","0","0","0","0","0","0","0","1","1"
"2594",430992.95224,4626244.89925,"224","0","0","0","0","0","0","0","0","0","0","1","1"
"2595",426649.06213,4614920.17290,"441","0","0","0","0","0","0","0","0","0","0","1","1"
"2596",419037.24478,4618903.93066,"517","0","0","0","0","0","0","0","0","0","0","1","1"
"2597",419003.05418,4618073.15329,"524","0","0","0","0","0","0","0","0","0","0","1","1"
"2598",418992.00385,4617792.75242,"527","0","0","0","0","0","0","0","0","0","0","1","1"
"2599",418529.20330,4617814.75102,"523","0","0","0","0","0","0","0","0","0","0","1","1"
"2600",431217.61214,4627943.55299,"195","0","0","0","0","0","0","0","0","0","0","1","1"
"2601",433139.90261,4625824.55105,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2602",433130.20215,4625850.04938,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2603",433129.49517,4624863.07005,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2604",428630.75649,4624082.32078,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2605",429040.40938,4612382.94061,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2606",429049.16148,4624069.13778,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2607",431060.10116,4622576.42469,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2608",430440.30067,4628878.30289,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2609",430491.83269,4627832.16213,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2610",431139.11013,4628820.11320,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2611",431119.92114,4628337.71699,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2612",431324.98218,4628793.40669,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2613",431752.29703,4628779.12712,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2614",431556.01033,4628785.61579,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2615",431967.65573,4628774.52125,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2616",432177.19136,4628766.92112,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2617",432487.32634,4628755.91725,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2618",432742.80378,4628754.94943,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2619",433328.02475,4628768.72476,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2620",431079.07144,4627371.96581,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2621",430609.09571,4621891.39442,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2622",430310.95907,4619270.69294,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2623",430527.92302,4619267.54623,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2624",430367.37856,4619122.31276,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2625",430378.40967,4618920.31511,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2626",430601.17237,4621631.88122,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2627",430490.83935,4621757.79306,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2628",430920.34176,4617507.02033,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2629",432481.85433,4617016.24726,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2630",431970.87723,4616010.12094,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2631",431716.66994,4615615.36524,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2632",431709.67855,4615320.33867,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2633",431955.92307,4615847.87449,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2634",432701.43468,4614332.51179,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2635",431900.30349,4614350.13165,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2636",432323.70635,4614340.37036,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2637",432701.75306,4614557.88144,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2638",430868.88767,4614766.11560,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2639",430513.24848,4622375.31377,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2640",431433.17011,4613975.06765,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2641",430782.40028,4614264.64495,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2642",430817.11666,4614017.86444,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2643",430817.14506,4613982.83945,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2644",420346.56593,4622058.94989,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2645",431868.92185,4613445.20730,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2646",431841.89908,4612830.68053,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2647",431854.95962,4613134.86949,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2648",431841.90883,4617055.54789,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2649",430876.77035,4615820.65034,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2650",430505.58821,4622164.22396,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2651",428702.91272,4614045.13467,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2652",429051.96025,4613209.05524,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2653",430512.94305,4626536.23416,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2654",430310.44834,4626936.10734,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2655",429040.40938,4612382.94061,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2656",430483.93784,4627350.75598,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2657",430453.44064,4628310.46149,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2658",430304.24736,4625754.80913,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2659",430372.89926,4629094.73205,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2660",432153.21514,4628010.25261,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2661",431689.66807,4626910.13102,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2662",429799.58692,4622811.63195,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2663",430204.82024,4622170.81611,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2664",429750.54605,4621831.98222,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2665",429735.82888,4621375.79107,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2666",429946.69424,4621367.36460,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2667",429934.74980,4620955.75270,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2668",429920.62803,4620525.29228,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2669",429834.71161,4621165.45286,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2670",430043.58498,4621159.55109,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2671",429824.08639,4620738.96774,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2672",430037.72337,4620732.91021,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2673",430013.00933,4620308.16447,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2674",432189.14590,4622358.22738,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2675",431456.51296,4621540.69807,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2676",431671.89578,4621535.39651,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2677",431631.75026,4625712.04658,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2678",431658.66738,4621213.35907,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2679",431449.09661,4621224.89140,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2680",431745.38301,4621316.95010,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2681",431798.50170,4621742.47207,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2682",430750.77280,4619179.47548,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2683",430522.50221,4619053.41135,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2684",430519.86540,4618833.21767,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2685",430144.32649,4618351.64779,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2686",426644.18742,4617051.34719,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2687",427440.36498,4617316.06061,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2688",427613.44426,4618630.78555,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2689",426542.34263,4618380.67216,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2690",428196.70470,4616287.75353,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2691",427787.55325,4616036.21978,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2692",431699.90797,4627145.43011,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2693",431749.34965,4628641.94772,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2694",427442.52555,4616841.63567,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2695",428766.42177,4616835.77226,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2696",430785.29362,4615229.38902,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2697",424237.42456,4616862.47679,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2698",424237.43300,4616858.96581,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2699",431434.02780,4614167.02953,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2700",430822.50068,4613983.89640,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2701",426604.52791,4614425.85719,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2702",426644.99448,4614562.74843,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2703",426643.71549,4614444.05918,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2704",426673.95925,4614474.07035,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2705",426645.77953,4617392.19350,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2706",426889.86016,4614085.36327,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2707",428308.18643,4613805.31307,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2708",429980.74380,4617997.16300,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2709",430232.28620,4617979.94704,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2710",430807.82058,4619119.91095,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2711",430735.09061,4619251.17903,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2712",428248.39534,4614171.76874,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2713",428229.68774,4614058.31216,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2714",429938.57107,4617673.60675,"0","0","0","0","0","0","0","0","0","0","0","0","1"
"2715",433341.90890,4628116.91665,"0","0","0","0","0","0","0","0","0","0","0","0","1"
